"station","city","datasource","pollutant","unit","date","lat","long","obs.period","concentration","station_area"
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-04-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.2,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-04-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.3478260869565,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-04-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.3636363636364,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-04-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",8.89473684210526,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-04-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-04-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.0714285714286,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-04-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-04-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",9.47619047619048,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-04-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",51.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-04-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-04-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.55,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-04-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.1666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-04-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",41.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-04-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.0869565217391,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-04-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.2272727272727,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-04-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.4736842105263,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-04-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",51.5454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-04-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.6363636363636,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-04-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-04-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-04-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",39.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-04-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-04-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.5909090909091,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-04-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.8260869565217,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-04-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-04-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",37.5454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-04-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",31.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-04-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.2727272727273,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-04-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",8,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-04-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",35.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.6818181818182,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.7272727272727,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.2380952380952,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.2272727272727,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",35.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.4090909090909,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.0625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.2105263157895,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",18,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.5652173913043,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.4285714285714,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.1304347826087,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.5909090909091,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",17,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.4761904761905,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",13,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.0434782608696,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.4210526315789,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.2777777777778,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.5454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.4117647058824,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.85,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",18,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.3181818181818,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",9.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.55,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.3636363636364,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.1739130434783,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",8.04166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.95,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",9.28571428571429,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.1363636363636,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.6,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.2173913043478,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",24,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.2916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.6521739130435,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.95,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",61.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.1904761904762,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",31.952380952381,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.1904761904762,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",34,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.8181818181818,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.9473684210526,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.35,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.3181818181818,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.3181818181818,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.4782608695652,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",34.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.8636363636364,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",34.1578947368421,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.9130434782609,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.2916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",12,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.2727272727273,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.5555555555556,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.695652173913,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.3888888888889,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.0434782608696,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.2,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",42.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",7.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.5652173913043,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.05,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",47.5238095238095,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.6521739130435,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.2857142857143,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",45.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",40.2,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",42.9545454545455,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",45.7142857142857,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.5454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",48.0909090909091,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",39.1176470588235,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-05-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",35.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-05-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",33.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-05-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.8181818181818,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-05-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.6363636363636,NA
